Product_name,Div_id,Group_id,Class_id,Cat_id
Office automation services,72000000,72500000,72510000,72513000
Computer facilities management services,72000000,72500000,72510000,72514000
Facilities management services involving computer operation,72000000,72500000,72510000,72514100
Facilities management services for computer systems development,72000000,72500000,72510000,72514200
Facilities management services for computer systems maintenance,72000000,72500000,72510000,72514300
Computer upgrade services,72000000,72500000,72540000,
Computer expansion services,72000000,72500000,72540000,72541000
Memory expansion services,72000000,72500000,72540000,72541100
Computer-related professional services,72000000,72500000,72590000,
Development of service level agreements,72000000,72500000,72590000,72591000
Computer support and consultancy services,72000000,72600000,,
Computer support services,72000000,72600000,72610000,
Technical computer support services,72000000,72600000,72610000,72611000
Computer network services,72000000,72700000,,
Local area network services,72000000,72700000,72710000,
Wide area network services,72000000,72700000,72720000,
Computer audit and testing services,72000000,72800000,,
Computer audit services,72000000,72800000,72810000,
Computer testing services,72000000,72800000,72820000,
Computer back-up and catalogue conversion services,72000000,72900000,,
Computer back-up services,72000000,72900000,72910000,
Computer catalogue conversion services,72000000,72900000,72920000,
Research and development services and related consultancy services,73000000,,,
Research and experimental development services,73000000,73100000,,
Research services,73000000,73100000,73110000,
Research laboratory services,73000000,73100000,73110000,73111000
Marine research services,73000000,73100000,73110000,73112000
Experimental development services,73000000,73100000,73120000,
Research and development consultancy services,73000000,73200000,,
Research consultancy services,73000000,73200000,73210000,
Development consultancy services,73000000,73200000,73220000,
Design and execution of research and development,73000000,73300000,,
Research and Development services on security and defence materials,73000000,73400000,,
Military Research & Technology,73000000,73400000,73410000,
Pre-feasibility study & technological demonstration,73000000,73400000,73420000,
Development of security equipment,73000000,73400000,73420000,73421000
Development of firearms and ammunition,73000000,73400000,73420000,73422000
Development of military vehicles,73000000,73400000,73420000,73423000
Development of warships,73000000,73400000,73420000,73424000
"Development of military aircrafts, missiles and spacecrafts",73000000,73400000,73420000,73425000
Development of military electronic systems,73000000,73400000,73420000,73426000
Test and Evaluation,73000000,73400000,73430000,
Test and Evaluation of security equipment,73000000,73400000,73430000,73431000
Test and Evaluation of firearms and ammunition,73000000,73400000,73430000,73432000
Test and Evaluation of military vehicles,73000000,73400000,73430000,73433000
Test and Evaluation of warships,73000000,73400000,73430000,73434000
"Test and Evaluation of military aircrafts, missiles and spacecrafts",73000000,73400000,73430000,73435000
Test and Evaluation of military electronic systems,73000000,73400000,73430000,73436000
"Administration, defence and social security services",75000000,,,
Administration services,75000000,75100000,,
General public services,75000000,75100000,75110000,
Executive and legislative services,75000000,75100000,75110000,75111000
Executive services,75000000,75100000,75110000,75111100
Legislative services,75000000,75100000,75110000,75111200
Administrative services for business operations,75000000,75100000,75110000,75112000
Administrative development project services,75000000,75100000,75110000,75112100
Administrative services of agencies,75000000,75100000,75120000,
Administrative educational services,75000000,75100000,75120000,75121000
Administrative healthcare services,75000000,75100000,75120000,75122000
Administrative housing services,75000000,75100000,75120000,75123000
